positions,building,contents,profits,total
07/20/1989,0.87214225 ,0.42337000 ,0.00000000 ,1.29551200 
07/22/1989,1.69348010 ,0.59271800 ,0.25402202 ,2.54022000 
07/23/1989,1.62404742 ,0.27095680 ,0.59271804 ,2.48772200 
07/24/1989,1.94750212 ,0.33869600 ,0.00000000 ,2.28619800 
07/24/1989,0.00000000 ,1.10076200 ,0.30482642 ,1.40558800 
07/25/1989,1.05842506 ,0.03386960 ,0.01016088 ,1.10245600 
07/26/1989,0.67739204 ,0.33869600 ,0.00000000 ,1.01608800 
07/28/1989,3.55630821 ,0.29635900 ,0.00000000 ,3.85266700 
07/28/1989,4.23370025 ,7.49364900 ,1.07451312 ,12.80186300 
07/28/1989,1.60880610 ,0.00000000 ,0.00000000 ,1.60880600 
07/30/1989,1.52413209 ,0.00000000 ,0.00000000 ,1.52413200 
07/31/1989,0.00000000 ,1.69348000 ,0.27942422 ,1.97290400 
08/02/1989,1.27011008 ,0.00000000 ,0.00000000 ,1.27011000 
08/03/1989,0.51481795 ,0.33869600 ,0.93141406 ,1.78492800 
08/04/1989,5.08044030 ,8.46740100 ,2.54022015 ,16.08806100 
08/04/1989,1.43945809 ,0.00000000 ,0.00000000 ,1.43945800 
08/04/1989,152.41320914 ,0.00000000 ,0.00000000 ,152.41320900 
08/05/1989,1.10076207 ,0.25402200 ,0.08467401 ,1.43945800 
08/05/1989,0.59017782 ,1.27011000 ,1.27011008 ,3.13039800 
08/07/1989,2.21168501 ,4.07536000 ,0.00000000 ,6.28704500 
08/08/1989,2.07451312 ,0.54191360 ,0.16088061 ,2.77730700 
08/09/1989,0.71972904 ,0.31329380 ,0.00000000 ,1.03302300 
08/10/1989,0.00000000 ,1.01608800 ,0.00000000 ,1.01608800 
08/11/1989,12.70110076 ,1.31244700 ,0.00000000 ,14.01354800 
08/18/1989,0.00000000 ,1.01608800 ,0.25402202 ,1.27011000 
08/22/1989,1.21507197 ,0.00000000 ,0.00000000 ,1.21507200 
08/23/1989,7.40897544 ,0.95850970 ,0.00000000 ,8.36748500 
08/23/1989,0.42337003 ,0.43607110 ,0.19898391 ,1.05842500 
08/23/1989,0.37256562 ,0.55884840 ,0.18628281 ,1.11769700 
08/24/1989,3.81033023 ,0.00000000 ,0.00000000 ,3.81033000 
08/25/1989,0.76206605 ,0.25402200 ,0.08467401 ,1.10076200 
08/26/1989,1.01608806 ,0.43014390 ,0.07451312 ,1.52074500 
08/27/1989,1.11769687 ,0.37002540 ,0.00000000 ,1.48772200 
08/27/1989,0.00000000 ,2.54022000 ,0.84674005 ,3.38696000 
08/28/1989,2.11685013 ,1.27011000 ,1.27011008 ,4.65707000 
08/28/1989,2.12701101 ,0.15071970 ,0.00000000 ,2.27773100 
08/29/1989,0.80440305 ,0.23708720 ,0.00000000 ,1.04149000 
08/30/1989,1.01608806 ,0.16088060 ,0.00000000 ,1.17696900 
08/30/1989,1.52413209 ,0.00000000 ,0.00000000 ,1.52413200 
08/31/1989,1.05842506 ,0.23031330 ,0.00000000 ,1.28873800 
09/04/1989,0.42337003 ,0.42337000 ,0.42337003 ,1.27011000 
09/04/1989,2.65029636 ,0.78492800 ,0.33869602 ,3.77392000 
09/09/1989,0.93141406 ,0.26672310 ,0.00000000 ,1.19813700 
09/10/1989,1.29889924 ,1.05334500 ,0.00000000 ,2.35224400 
09/11/1989,0.81287045 ,0.25402200 ,0.00000000 ,1.06689200 
09/11/1989,0.81287045 ,0.25402200 ,0.00000000 ,1.06689200 
09/11/1989,4.99576630 ,1.18543600 ,3.21761219 ,9.39881500 
09/11/1989,1.27011008 ,0.00000000 ,0.00000000 ,1.27011000 
09/14/1989,1.28281118 ,3.64098200 ,0.84674005 ,5.77053300 
09/14/1989,0.78746825 ,0.26248940 ,0.00000000 ,1.04995800 
09/14/1989,1.28281118 ,0.00000000 ,0.25402202 ,1.53683300 
09/16/1989,0.81287045 ,0.27095680 ,0.00000000 ,1.08382700 
09/18/1989,1.31244708 ,0.27095680 ,0.29635902 ,1.87976300 
09/21/1989,0.64352244 ,0.63505500 ,0.00000000 ,1.27857700 
09/22/1989,0.00000000 ,1.35478400 ,0.00000000 ,1.35478400 
09/24/1989,3.97967824 ,0.00000000 ,0.00000000 ,3.97967800 
09/25/1989,2.54022015 ,2.11685000 ,0.59271804 ,5.24978800 
09/25/1989,1.31244708 ,0.17188820 ,0.08128705 ,1.56562200 
09/25/1989,0.00000000 ,8.46740100 ,4.23370025 ,12.70110100 
09/26/1989,4.57239627 ,0.00000000 ,0.00000000 ,4.57239600 
09/27/1989,0.76206605 ,0.84674010 ,1.31244708 ,2.92125300 
09/28/1989,1.27011008 ,0.12701100 ,0.38103302 ,1.77815400 
09/29/1989,1.52413209 ,0.00000000 ,0.00000000 ,1.52413200 
09/29/1989,3.38696020 ,5.92718000 ,2.37087214 ,11.68501300 
10/01/1989,1.69348010 ,0.42337000 ,0.00000000 ,2.11685000 
10/02/1989,1.33784928 ,0.30228620 ,0.09314141 ,1.73327700 
10/02/1989,2.54022015 ,0.00000000 ,0.00000000 ,2.54022000 
10/07/1989,0.94834886 ,0.08806097 ,0.13971211 ,1.17612200 
10/20/1989,1.69348010 ,4.23370000 ,0.08467401 ,6.01185400 
10/22/1989,2.75190517 ,29.63590000 ,0.00000000 ,32.38780700 
10/23/1989,1.27011008 ,1.69348000 ,7.62066046 ,10.58425100 
10/24/1989,1.21930567 ,0.42337000 ,0.00000000 ,1.64267600 
10/24/1989,3.38696020 ,0.00000000 ,0.00000000 ,3.38696000 
10/26/1989,0.84674005 ,0.16934800 ,0.00000000 ,1.01608800 
11/10/1989,1.69348010 ,2.11685000 ,1.05842506 ,4.86875500 
11/11/1989,1.27011008 ,0.25825570 ,0.00000000 ,1.52836600 
11/12/1989,0.93141406 ,0.16934800 ,0.00000000 ,1.10076200 
11/13/1989,0.78323455 ,0.29635900 ,0.00000000 ,1.07959400 
11/13/1989,1.69348010 ,0.00000000 ,0.00000000 ,1.69348000 
11/14/1989,16.93480102 ,1.18543600 ,0.50804403 ,18.62828100 
11/15/1989,1.29127858 ,0.44030480 ,0.00000000 ,1.73158300 
11/16/1989,1.69348010 ,2.11685000 ,0.00000000 ,3.81033000 
11/16/1989,0.76206605 ,0.33869600 ,0.00000000 ,1.10076200 
11/19/1989,1.69348010 ,0.02540220 ,0.11854361 ,1.83742600 
11/20/1989,0.76206605 ,0.25402200 ,0.00000000 ,1.01608800 
11/29/1989,1.69348010 ,2.11685000 ,0.84674005 ,4.65707000 
11/29/1989,0.97544454 ,0.33954280 ,0.00000000 ,1.31498700 
11/30/1989,1.52413209 ,0.00000000 ,0.00000000 ,1.52413200 
12/03/1989,0.00000000 ,2.11685000 ,0.16934801 ,2.28619800 
12/03/1989,1.01608806 ,0.00000000 ,0.00000000 ,1.01608800 
12/05/1989,1.27011008 ,0.23454700 ,0.38103302 ,1.88569000 
12/06/1989,0.97375106 ,0.16850130 ,0.16934801 ,1.31160000 
12/06/1989,1.22777307 ,0.00000000 ,0.00000000 ,1.22777300 
12/08/1989,0.76206605 ,0.33869600 ,0.00000000 ,1.10076200 
12/09/1989,3.38696020 ,0.00000000 ,0.00000000 ,3.38696000 
12/13/1989,0.00000000 ,1.21083800 ,0.42337003 ,1.63420800 
12/14/1989,0.67061812 ,0.34292970 ,0.00000000 ,1.01354800 
12/15/1989,1.57239627 ,0.05249788 ,0.10160881 ,1.72650300 
12/18/1989,0.00000000 ,2.96359000 ,0.84674005 ,3.81033000 
12/18/1989,1.86367485 ,0.50804400 ,0.08467401 ,2.45639300 
12/19/1989,2.03217612 ,0.40050800 ,0.25402202 ,2.68670600 
12/20/1989,1.00338696 ,0.00000000 ,0.00000000 ,1.00338700 
12/22/1989,0.84589331 ,0.16934800 ,0.00000000 ,1.01524100 
12/25/1989,1.27011008 ,0.59271800 ,0.00000000 ,1.86282800 
12/29/1989,0.84674005 ,0.23708720 ,0.00000000 ,1.08382700 
12/30/1989,2.11685013 ,0.00000000 ,0.00000000 ,2.11685000 
12/30/1989,3.38696020 ,0.76206600 ,0.00000000 ,4.14902600 
12/31/1989,0.84674005 ,0.16934800 ,0.00000000 ,1.01608800 
12/31/1989,0.00000000 ,1.01608800 ,0.00000000 ,1.01608800 
12/31/1989,0.84674005 ,0.33022860 ,0.00000000 ,1.17696900 
01/01/1990,1.46452145 ,0.41254130 ,0.00000000 ,1.87706300 
01/06/1990,0.77722772 ,0.49092410 ,0.00000000 ,1.26815200 
01/08/1990,1.11386139 ,0.24257430 ,0.00000000 ,1.35643600 
01/10/1990,0.00000000 ,7.42574300 ,0.00000000 ,7.42574300 
01/12/1990,0.76320132 ,0.33003300 ,0.04125413 ,1.13448800 
01/13/1990,1.15511551 ,0.03465347 ,0.13943894 ,1.32920800 
01/17/1990,1.08085809 ,0.20627060 ,0.00000000 ,1.28712900 
01/19/1990,1.23514851 ,0.33003300 ,0.00000000 ,1.56518200 
01/20/1990,0.20627063 ,0.70132010 ,0.16501650 ,1.07260700 
01/20/1990,2.06270627 ,0.24752480 ,0.00000000 ,2.31023100 
01/24/1990,0.82508251 ,0.06270627 ,0.20627063 ,1.09405900 
01/25/1990,2.51650165 ,0.08828383 ,0.01237624 ,2.61716200 
01/26/1990,1.40264026 ,0.42244220 ,0.16501650 ,1.99009900 
01/26/1990,1.32013201 ,0.57260730 ,0.09488449 ,1.98762400 
01/30/1990,1.15594059 ,0.00000000 ,0.00000000 ,1.15594100 
01/31/1990,3.05280528 ,0.12788780 ,0.19801980 ,3.37871300 
02/05/1990,0.94884488 ,0.26815180 ,0.00000000 ,1.21699700 
02/07/1990,0.75495050 ,1.19637000 ,0.00000000 ,1.95132000 
02/08/1990,2.80528053 ,0.82508250 ,0.49504951 ,4.12541300 
02/09/1990,1.40264026 ,0.00000000 ,0.00000000 ,1.40264000 
02/09/1990,0.60066007 ,0.42574260 ,0.00000000 ,1.02640300 
02/11/1990,1.65016502 ,0.05775578 ,0.00000000 ,1.70792100 
02/12/1990,1.23762376 ,0.00000000 ,0.00000000 ,1.23762400 
02/12/1990,3.30033003 ,0.00000000 ,0.00000000 ,3.30033000 
02/18/1990,1.27887789 ,0.00000000 ,0.00000000 ,1.27887800 
02/19/1990,2.45709571 ,0.52392740 ,0.00000000 ,2.98102300 
02/20/1990,0.45214521 ,3.21122100 ,0.41254125 ,4.07590800 
02/22/1990,0.82508251 ,2.47524800 ,0.41254125 ,3.71287100 
02/26/1990,1.23762376 ,0.00000000 ,0.00000000 ,1.23762400 
02/27/1990,0.57755776 ,0.45379540 ,0.00000000 ,1.03135300 
02/27/1990,1.15511551 ,0.29950500 ,0.00000000 ,1.45462000 
03/07/1990,1.28712871 ,0.32013200 ,0.08250825 ,1.68976900 
03/10/1990,0.00000000 ,1.83663400 ,0.53135314 ,2.36798700 
03/11/1990,3.46534653 ,0.00000000 ,0.00000000 ,3.46534700 
03/12/1990,1.23762376 ,0.00000000 ,0.00000000 ,1.23762400 
03/15/1990,0.81683168 ,0.16501650 ,0.08250825 ,1.06435600 
03/17/1990,0.18564356 ,0.74257430 ,0.49504951 ,1.42326700 
03/19/1990,1.48514851 ,0.00000000 ,0.00000000 ,1.48514900 
03/20/1990,2.47524752 ,0.00000000 ,0.00000000 ,2.47524800 
03/22/1990,0.82508251 ,0.78795380 ,0.12376238 ,1.73679900 
03/23/1990,4.71947195 ,5.28877900 ,0.99009901 ,10.99835000 
03/25/1990,0.90759076 ,0.15264030 ,0.02475248 ,1.08498300 
03/27/1990,0.82508251 ,0.33003300 ,0.00000000 ,1.15511600 
03/28/1990,0.90759076 ,0.35066010 ,0.00000000 ,1.25825100 
03/29/1990,1.89768977 ,0.00000000 ,0.00000000 ,1.89769000 
04/02/1990,0.18151815 ,0.74257430 ,0.08250825 ,1.00660100 
04/02/1990,1.07260726 ,0.03630363 ,0.00000000 ,1.10891100 
04/02/1990,1.03135314 ,0.00000000 ,0.00000000 ,1.03135300 
04/03/1990,1.23762376 ,0.08250825 ,0.00000000 ,1.32013200 
04/03/1990,1.32013201 ,0.33498350 ,0.24752475 ,1.90264000 
04/04/1990,0.00000000 ,8.25082500 ,0.00000000 ,8.25082500 
04/07/1990,0.75495050 ,0.33993400 ,0.00000000 ,1.09488400 
04/08/1990,2.88778878 ,0.00000000 ,0.00000000 ,2.88778900 
04/08/1990,0.99009901 ,1.31270600 ,0.00000000 ,2.30280500 
04/09/1990,0.73019802 ,0.79950500 ,0.20627063 ,1.73597400 
04/11/1990,2.64026403 ,0.57755780 ,0.00000000 ,3.21782200 
04/13/1990,0.82508251 ,0.25990100 ,0.00000000 ,1.08498300 
04/18/1990,0.00000000 ,1.23762400 ,0.24752475 ,1.48514900 
04/18/1990,0.00000000 ,1.58333300 ,0.91584158 ,2.49917500 
04/18/1990,4.86798680 ,0.00000000 ,0.00000000 ,4.86798700 
04/20/1990,0.59240924 ,0.34818480 ,0.16501650 ,1.10561100 
04/25/1990,2.06270627 ,10.31353000 ,0.00000000 ,12.37623800 
04/25/1990,1.23762376 ,0.50907590 ,0.00000000 ,1.74670000 
04/30/1990,1.32013201 ,1.65016500 ,0.61881188 ,3.58910900 
05/01/1990,0.99009901 ,0.03135314 ,0.00000000 ,1.02145200 
05/02/1990,0.00000000 ,3.05280500 ,0.41254125 ,3.46534700 
05/03/1990,1.65016502 ,2.39273900 ,0.49504951 ,4.53795400 
05/03/1990,4.62046205 ,0.57755780 ,0.00000000 ,5.19802000 
05/04/1990,2.31023102 ,0.24174920 ,0.12376238 ,2.67574300 
05/07/1990,0.90759076 ,0.34735970 ,0.02062706 ,1.27557800 
05/07/1990,1.65016502 ,0.00000000 ,0.00000000 ,1.65016500 
05/09/1990,3.30033003 ,0.00000000 ,0.00000000 ,3.30033000 
05/09/1990,1.15511551 ,0.16501650 ,0.00000000 ,1.32013200 
05/17/1990,0.00000000 ,1.07260700 ,0.41254125 ,1.48514900 
05/18/1990,2.06270627 ,0.47029700 ,0.00000000 ,2.53300300 
05/18/1990,2.80528053 ,0.43151820 ,0.61881188 ,3.85561100 
05/22/1990,0.63943894 ,0.56930690 ,0.00000000 ,1.20874600 
05/25/1990,1.03135314 ,0.25907590 ,0.00000000 ,1.29042900 
05/25/1990,0.74257426 ,0.82508250 ,1.23762376 ,2.80528100 
05/25/1990,0.82013201 ,0.44554460 ,0.00000000 ,1.26567700 
05/26/1990,3.71287129 ,1.28052800 ,0.61881188 ,5.61221100 
05/27/1990,1.19636964 ,0.24752480 ,0.00000000 ,1.44389400 
05/30/1990,0.90759076 ,1.19637000 ,0.00000000 ,2.10396000 
06/03/1990,2.47524752 ,0.00000000 ,0.00000000 ,2.47524800 
06/04/1990,1.15511551 ,0.66006600 ,0.00000000 ,1.81518200 
06/06/1990,0.50495050 ,0.99009900 ,0.00000000 ,1.49505000 
06/06/1990,1.03135314 ,1.01155100 ,0.00000000 ,2.04290400 
06/07/1990,0.61881188 ,0.43151820 ,0.02062706 ,1.07095700 
06/07/1990,1.23762376 ,0.00000000 ,0.00000000 ,1.23762400 
06/11/1990,1.07260726 ,0.82508250 ,0.16501650 ,2.06270600 
06/14/1990,0.70132013 ,0.26237620 ,0.05363036 ,1.01732700 
06/15/1990,0.99009901 ,0.66006600 ,0.00000000 ,1.65016500 
06/15/1990,4.55858086 ,9.90099000 ,0.82508251 ,15.28465300 
06/15/1990,1.48514851 ,0.80858090 ,0.00000000 ,2.29372900 
06/16/1990,1.07260726 ,0.00000000 ,0.00000000 ,1.07260700 
06/18/1990,0.33003300 ,2.88778900 ,1.32013201 ,4.53795400 
06/27/1990,1.23762376 ,0.00000000 ,0.00000000 ,1.23762400 
07/01/1990,0.00000000 ,9.55445500 ,0.63036304 ,10.18481800 
07/01/1990,1.16914191 ,0.49504950 ,0.00000000 ,1.66419100 
07/05/1990,1.73267327 ,0.16501650 ,0.41254125 ,2.31023100 
07/05/1990,2.76980198 ,3.15759100 ,0.44554455 ,6.37293700 
07/09/1990,1.32013201 ,0.09075908 ,0.00000000 ,1.41089100 
07/10/1990,0.99009901 ,0.07508251 ,0.04950495 ,1.11468600 
07/10/1990,1.73267327 ,0.05528053 ,0.08250825 ,1.87046200 
07/13/1990,1.56765677 ,0.41254130 ,0.08250825 ,2.06270600 
07/15/1990,0.73019802 ,0.33828380 ,0.00000000 ,1.06848200 
07/15/1990,1.01072607 ,0.57755780 ,0.08250825 ,1.67079200 
07/15/1990,1.09735974 ,0.16336630 ,0.05775578 ,1.31848200 
07/16/1990,0.43316832 ,0.48019800 ,0.20214522 ,1.11551200 
07/17/1990,1.48514851 ,0.57755780 ,0.00000000 ,2.06270600 
07/18/1990,0.66006601 ,0.41254130 ,0.00000000 ,1.07260700 
07/19/1990,1.73267327 ,0.99009900 ,1.56765677 ,4.29042900 
07/20/1990,2.55775578 ,0.34240920 ,0.08250825 ,2.98267300 
07/20/1990,0.70957096 ,0.31188120 ,0.00000000 ,1.02145200 
07/21/1990,1.07260726 ,5.77557800 ,1.23762376 ,8.08580900 
07/21/1990,1.11386139 ,1.23762400 ,0.82508251 ,3.17656800 
07/22/1990,0.08250825 ,0.87871290 ,0.69306931 ,1.65429000 
07/23/1990,0.87376238 ,0.39191420 ,0.00000000 ,1.26567700 
07/23/1990,0.63283828 ,0.44884490 ,0.00000000 ,1.08168300 
07/23/1990,1.08415842 ,0.00000000 ,0.00000000 ,1.08415800 
07/24/1990,0.00000000 ,2.55775600 ,0.24752475 ,2.80528100 
07/24/1990,1.44389439 ,0.27392740 ,0.44554455 ,2.16336600 
07/27/1990,0.90759076 ,0.37128710 ,0.00000000 ,1.27887800 
07/28/1990,1.32013201 ,0.00082508 ,0.00000000 ,1.32095700 
07/28/1990,0.95874587 ,0.38036300 ,0.00000000 ,1.33910900 
07/28/1990,1.44389439 ,0.03135314 ,0.00825083 ,1.48349800 
07/28/1990,1.20627063 ,0.37458750 ,0.24174918 ,1.82260700 
07/29/1990,2.22772277 ,3.54785500 ,0.42491749 ,6.20049500 
07/31/1990,10.72607261 ,2.47524800 ,0.00000000 ,13.20132000 
08/02/1990,0.58250825 ,2.26485100 ,1.46699670 ,4.31435600 
08/04/1990,2.07920792 ,0.20462050 ,0.12376238 ,2.40759100 
08/06/1990,0.85808581 ,0.09405941 ,0.41254125 ,1.36468600 
08/10/1990,0.81270627 ,0.11056110 ,0.08250825 ,1.00577600 
08/11/1990,0.82508251 ,1.23762400 ,0.08250825 ,2.14521500 
08/13/1990,0.66419142 ,0.99009900 ,0.24752475 ,1.90181500 
08/13/1990,1.17986799 ,0.19884490 ,0.08250825 ,1.46122100 
08/14/1990,5.28052805 ,12.28218000 ,3.26402640 ,20.82673300 
08/14/1990,1.15511551 ,4.78547900 ,0.00000000 ,5.94059400 
08/14/1990,0.66006601 ,2.06270600 ,0.00000000 ,2.72277200 
08/14/1990,2.12046205 ,0.29537950 ,0.34653465 ,2.76237600 
08/15/1990,1.01072607 ,0.01650165 ,0.00000000 ,1.02722800 
08/17/1990,0.82508251 ,0.31683170 ,0.00000000 ,1.14191400 
08/18/1990,0.33003300 ,0.62293730 ,0.69306931 ,1.64604000 
08/19/1990,1.56765677 ,0.16171620 ,0.04125413 ,1.77062700 
08/20/1990,3.30033003 ,0.82508250 ,0.00000000 ,4.12541300 
08/21/1990,1.23762376 ,0.37128710 ,0.37128713 ,1.98019800 
08/22/1990,0.10313531 ,0.75907590 ,0.45792079 ,1.32013200 
08/22/1990,0.79207921 ,0.21452150 ,0.00000000 ,1.00660100 
08/22/1990,8.25082508 ,0.00000000 ,0.00000000 ,8.25082500 
08/26/1990,0.70132013 ,0.41254130 ,0.00000000 ,1.11386100 
08/29/1990,0.99009901 ,0.66006600 ,0.00000000 ,1.65016500 
08/29/1990,1.02722772 ,0.23927390 ,0.00000000 ,1.26650200 
08/30/1990,1.04785479 ,0.44389440 ,0.06188119 ,1.55363000 
08/30/1990,3.79537954 ,0.28877890 ,0.00000000 ,4.08415800 
08/31/1990,1.10973597 ,0.33910890 ,0.00000000 ,1.44884500 
09/08/1990,0.00000000 ,12.37624000 ,2.47524753 ,14.85148500 
09/11/1990,0.00000000 ,1.59653500 ,0.00000000 ,1.59653500 
09/15/1990,3.71287129 ,0.16501650 ,0.00000000 ,3.87788800 
09/19/1990,0.00000000 ,1.93894400 ,0.08250825 ,2.02145200 
09/20/1990,0.00000000 ,1.65016500 ,0.00000000 ,1.65016500 
09/27/1990,0.84158416 ,0.06188119 ,0.10726073 ,1.01072600 
09/27/1990,1.48514851 ,0.00000000 ,0.00000000 ,1.48514900 
09/30/1990,0.82508251 ,0.16501650 ,0.28877888 ,1.27887800 
10/01/1990,0.43316832 ,0.33003300 ,0.25990099 ,1.02310200 
10/01/1990,0.57755776 ,2.22772300 ,1.89768977 ,4.70297000 
10/02/1990,2.72277228 ,0.41254130 ,0.00000000 ,3.13531400 
10/03/1990,0.00000000 ,1.65016500 ,0.21452145 ,1.86468600 
10/03/1990,1.32013201 ,0.30528050 ,0.41254125 ,2.03795400 
10/04/1990,0.00000000 ,1.32013200 ,0.82508251 ,2.14521500 
10/04/1990,1.15511551 ,0.00000000 ,0.00000000 ,1.15511600 
10/07/1990,1.05610561 ,0.00000000 ,0.00000000 ,1.05610600 
10/08/1990,11.69554455 ,132.01320000 ,0.94884488 ,144.65759100 
10/10/1990,8.91089109 ,15.18152000 ,4.53795380 ,28.63036300 
10/12/1990,1.98019802 ,12.29373000 ,4.99174918 ,19.26567700 
10/12/1990,2.06270627 ,1.40264000 ,2.06270627 ,5.52805300 
10/15/1990,1.32013201 ,0.22277230 ,0.00000000 ,1.54290400 
10/16/1990,3.63036304 ,0.99009900 ,0.00000000 ,4.62046200 
10/19/1990,0.00000000 ,0.99009900 ,0.08250825 ,1.07260700 
10/19/1990,3.30033003 ,0.41254130 ,0.00000000 ,3.71287100 
10/23/1990,0.78382838 ,0.23019800 ,0.00000000 ,1.01402600 
10/29/1990,0.28877888 ,0.82508250 ,0.00000000 ,1.11386100 
11/07/1990,1.36138614 ,0.40099010 ,0.57755776 ,2.33993400 
11/10/1990,1.44389439 ,0.37128710 ,0.12376238 ,1.93894400 
11/11/1990,0.16501650 ,0.74257430 ,0.33003300 ,1.23762400 
11/13/1990,1.40264026 ,1.65016500 ,0.00000000 ,3.05280500 
11/13/1990,1.40924092 ,0.00000000 ,0.00000000 ,1.40924100 
11/15/1990,2.03217822 ,0.33498350 ,0.18646865 ,2.55363000 
11/23/1990,5.11551155 ,0.66006600 ,0.00000000 ,5.77557800 
11/27/1990,1.13448845 ,0.00000000 ,0.00000000 ,1.13448800 
11/29/1990,0.10726073 ,2.47524800 ,0.82508251 ,3.40759100 
11/29/1990,0.00000000 ,0.90759080 ,0.16501650 ,1.07260700 
11/30/1990,0.66006601 ,0.49504950 ,0.01237624 ,1.16749200 
11/30/1990,1.07260726 ,0.00000000 ,0.00000000 ,1.07260700 
12/04/1990,1.00660066 ,0.26402640 ,0.00000000 ,1.27062700 
12/05/1990,1.03135314 ,0.42904290 ,0.01237624 ,1.47277200 
12/06/1990,1.03630363 ,0.00000000 ,0.00000000 ,1.03630400 
12/07/1990,0.00000000 ,1.40264000 ,0.24752475 ,1.65016500 
12/08/1990,1.48184818 ,0.19636960 ,0.00000000 ,1.67821800 
12/09/1990,1.23762376 ,0.34653470 ,1.05610561 ,2.64026400 
12/09/1990,1.32013201 ,0.19884490 ,0.08250825 ,1.60148500 
12/10/1990,1.23762376 ,16.50165000 ,0.00000000 ,17.73927400 
12/14/1990,1.23762376 ,2.31023100 ,0.82508251 ,4.37293700 
12/15/1990,1.07260726 ,0.28877890 ,0.00000000 ,1.36138600 
12/16/1990,0.90759076 ,0.06188119 ,0.21452145 ,1.18399300 
12/17/1990,2.31023102 ,0.33003300 ,0.33003300 ,2.97029700 
12/19/1990,0.77557756 ,0.24752480 ,0.00000000 ,1.02310200 
12/20/1990,0.82508251 ,0.20627060 ,0.09900990 ,1.13036300 
12/21/1990,2.88778878 ,0.12376240 ,0.00000000 ,3.01155100 
12/21/1990,1.07260726 ,0.33003300 ,0.00000000 ,1.40264000 
12/22/1990,1.66254125 ,0.66006600 ,0.00000000 ,2.32260700 
12/23/1990,0.82508251 ,0.29042900 ,0.00000000 ,1.11551200 
12/23/1990,1.69141914 ,0.00000000 ,0.00000000 ,1.69141900 
12/24/1990,0.00000000 ,1.23762400 ,0.00000000 ,1.23762400 
12/27/1990,0.70214521 ,0.41254130 ,0.00000000 ,1.11468600 
12/30/1990,0.00000000 ,0.99009900 ,0.41254125 ,1.40264000 
12/30/1990,2.06270627 ,2.39273900 ,0.41254125 ,4.86798700 
12/30/1990,1.07260726 ,0.00000000 ,0.00000000 ,1.07260700 
12/31/1990,3.71287129 ,0.41254130 ,0.00000000 ,4.12541300 
